"Estacao","Data","Hora","Precipitacao","TempMaxima","TempMinima","Insolacao","Evaporacao Piche","Temp Comp Media","Umidade Relativa Media","Velocidade do Vento Media"
82564,05/09/2008,0000,NULL,37.7,NULL,7.7,8.6,29.68,54.25,1.066667
82564,05/09/2008,1200,0,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,06/09/2008,0000,NULL,37.6,NULL,9.9,7.5,30.2,57.75,2.2
82564,06/09/2008,1200,0,NULL,23.9,NULL,NULL,NULL,NULL,NULL
82564,07/09/2008,0000,NULL,36.2,NULL,8.1,7.3,29.5,57,1.066667
82564,07/09/2008,1200,0,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,08/09/2008,0000,NULL,37.1,NULL,9.3,2.6,30.2,54.25,0.966667
82564,08/09/2008,1200,0,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,09/09/2008,0000,NULL,37.4,NULL,9.8,8.6,30.62,49.75,2.466667
82564,09/09/2008,1200,0,NULL,24.4,NULL,NULL,NULL,NULL,NULL
82564,10/09/2008,0000,NULL,38.2,NULL,10.3,9.3,30.2,45,0.433333
82564,10/09/2008,1200,0,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,11/09/2008,0000,NULL,37.7,NULL,9.1,9.4,30.28,47.25,1.2
82564,11/09/2008,1200,0,NULL,20,NULL,NULL,NULL,NULL,NULL
82564,12/09/2008,0000,NULL,38.4,NULL,10.2,10,30.84,54,1.033333
82564,12/09/2008,1200,0,NULL,23.6,NULL,NULL,NULL,NULL,NULL
82564,13/09/2008,0000,NULL,38,NULL,9.4,10.1,30.54,47,2.5
82564,13/09/2008,1200,0,NULL,23.1,NULL,NULL,NULL,NULL,NULL
82564,14/09/2008,0000,NULL,38,NULL,10.2,9.7,30.66,48.75,0.3
82564,14/09/2008,1200,0,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,15/09/2008,0000,NULL,37.6,NULL,10.3,9.9,30.84,54.5,1.3
82564,15/09/2008,1200,0,NULL,23.8,NULL,NULL,NULL,NULL,NULL
82564,16/09/2008,0000,NULL,39.4,NULL,10.3,9,31.36,46.5,1.366667
82564,16/09/2008,1200,0,NULL,24.2,NULL,NULL,NULL,NULL,NULL
82564,17/09/2008,0000,NULL,38.1,NULL,10,8.9,31.06,49.5,1.233333
82564,17/09/2008,1200,0,NULL,23.3,NULL,NULL,NULL,NULL,NULL
82564,18/09/2008,0000,NULL,38.1,NULL,7.8,8.1,30.48,61.25,0.733333
82564,18/09/2008,1200,0,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,19/09/2008,0000,NULL,37.4,NULL,7.5,7.1,30.64,52.5,1.3
82564,19/09/2008,1200,0,NULL,24.1,NULL,NULL,NULL,NULL,NULL
82564,20/09/2008,0000,NULL,36.2,NULL,8.4,4.7,30.92,49.5,1.3
82564,20/09/2008,1200,0,NULL,24.7,NULL,NULL,NULL,NULL,NULL
82564,21/09/2008,0000,NULL,37.3,NULL,9.8,2.8,30.78,49.75,1.133333
82564,21/09/2008,1200,0,NULL,22.9,NULL,NULL,NULL,NULL,NULL
82564,22/09/2008,0000,NULL,37,NULL,9,2.8,29.88,56.75,1.2
82564,22/09/2008,1200,0,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,23/09/2008,0000,NULL,34.9,NULL,7.2,2.6,29.34,63.25,1.166667
82564,23/09/2008,1200,0,NULL,23.3,NULL,NULL,NULL,NULL,NULL
82564,24/09/2008,0000,NULL,34.8,NULL,2.9,2.9,29.16,63.75,1.3
82564,24/09/2008,1200,0,NULL,23.9,NULL,NULL,NULL,NULL,NULL
82564,25/09/2008,0000,NULL,34.9,NULL,7.4,2.5,29.18,58.75,1.733333
82564,25/09/2008,1200,0,NULL,23.9,NULL,NULL,NULL,NULL,NULL
82564,26/09/2008,0000,NULL,37,NULL,8.3,4.9,29.9,60.25,0.7
82564,26/09/2008,1200,1,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,27/09/2008,0000,NULL,36.6,NULL,8,6.8,30.36,55,0.8
82564,27/09/2008,1200,0,NULL,23.3,NULL,NULL,NULL,NULL,NULL
82564,28/09/2008,0000,NULL,37.2,NULL,10.2,6.3,30.76,48.25,1.133333
82564,28/09/2008,1200,0,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,29/09/2008,0000,NULL,36.5,NULL,8.6,8.3,30.72,58,0.9
82564,29/09/2008,1200,0,NULL,24.3,NULL,NULL,NULL,NULL,NULL
82564,30/09/2008,0000,NULL,37.9,NULL,8.8,7.2,30.22,54.5,1.133333
82564,30/09/2008,1200,0,NULL,24.3,NULL,NULL,NULL,NULL,NULL
82564,01/10/2008,0000,NULL,37.4,NULL,7.2,7.9,29.52,63.75,0.966667
82564,01/10/2008,1200,0,NULL,22.8,NULL,NULL,NULL,NULL,NULL
82564,02/10/2008,0000,NULL,30.2,NULL,0.5,4.9,26.16,84.5,0.533333
82564,02/10/2008,1200,0,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,03/10/2008,0000,NULL,35.9,NULL,9.6,1.3,29.24,67.5,1.033333
82564,03/10/2008,1200,2.2,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,04/10/2008,0000,NULL,37.6,NULL,9.1,6.4,29.32,64.75,0.866667
82564,04/10/2008,1200,1.8,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,05/10/2008,0000,NULL,38.1,NULL,9.3,6.6,30.3,58.75,1.233333
82564,05/10/2008,1200,0,NULL,22.9,NULL,NULL,NULL,NULL,NULL
82564,06/10/2008,0000,NULL,37.8,NULL,10,7.9,30.6,55,0.866667
82564,06/10/2008,1200,1,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,07/10/2008,0000,NULL,37.5,NULL,10.3,8.3,31.32,55.5,0.9
82564,07/10/2008,1200,0,NULL,24.3,NULL,NULL,NULL,NULL,NULL
82564,08/10/2008,0000,NULL,37.6,NULL,8.9,7.6,30.6,52.75,1.3
82564,08/10/2008,1200,2.8,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,09/10/2008,0000,NULL,37.7,NULL,6.9,7,30.24,59.25,0.5
82564,09/10/2008,1200,0,NULL,23.7,NULL,NULL,NULL,NULL,NULL
82564,10/10/2008,0000,NULL,37.5,NULL,10.4,5.5,31.2,47.75,1.066667
82564,10/10/2008,1200,0,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,11/10/2008,0000,NULL,37.6,NULL,9.9,8.8,31.12,52.5,0.733333
82564,11/10/2008,1200,1.2,NULL,23.9,NULL,NULL,NULL,NULL,NULL
82564,12/10/2008,0000,NULL,37.5,NULL,10.1,8.2,31.6,45.25,0.966667
82564,12/10/2008,1200,0,NULL,23.3,NULL,NULL,NULL,NULL,NULL
82564,13/10/2008,0000,NULL,37.4,NULL,8.7,9.2,31.08,47,1.533333
82564,13/10/2008,1200,0,NULL,22.8,NULL,NULL,NULL,NULL,NULL
82564,14/10/2008,0000,NULL,38,NULL,10.1,11.2,31.44,44.75,1.566667
82564,14/10/2008,1200,0,NULL,23.1,NULL,NULL,NULL,NULL,NULL
82564,15/10/2008,0000,NULL,38.4,NULL,9.7,17.7,31.82,49.5,1.066667
82564,15/10/2008,1200,0,NULL,24.5,NULL,NULL,NULL,NULL,NULL
82564,16/10/2008,0000,NULL,38.6,NULL,9,9,31.48,49.75,0.633333
82564,16/10/2008,1200,0,NULL,24.3,NULL,NULL,NULL,NULL,NULL
82564,17/10/2008,0000,NULL,37.8,NULL,8.4,8,31.1,53.5,0.8
82564,17/10/2008,1200,0,NULL,24.4,NULL,NULL,NULL,NULL,NULL
82564,18/10/2008,0000,NULL,37,NULL,4.6,4,30.44,58.25,0.966667
82564,18/10/2008,1200,0,NULL,24.5,NULL,NULL,NULL,NULL,NULL
82564,19/10/2008,0000,NULL,34.4,NULL,5,6.3,28.58,64.5,0.933333
82564,19/10/2008,1200,0,NULL,24.7,NULL,NULL,NULL,NULL,NULL
82564,20/10/2008,0000,NULL,37.6,NULL,10.5,6,30.46,53.75,1.633333
82564,20/10/2008,1200,0,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,21/10/2008,0000,NULL,38.2,NULL,9.7,8,30.52,59.25,1.233333
82564,21/10/2008,1200,0,NULL,23.9,NULL,NULL,NULL,NULL,NULL
82564,22/10/2008,0000,NULL,35.3,NULL,9.1,7.3,28.32,64.25,0.966667
82564,22/10/2008,1200,2.6,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,23/10/2008,0000,NULL,38.6,NULL,8.6,5.7,31.26,52.75,0.633333
82564,23/10/2008,1200,0,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,24/10/2008,0000,NULL,38.3,NULL,8.4,8,30.98,53.75,0.866667
82564,24/10/2008,1200,0,NULL,24.4,NULL,NULL,NULL,NULL,NULL
82564,25/10/2008,0000,NULL,37.8,NULL,10.7,8.7,30.78,54.5,1.333333
82564,25/10/2008,1200,0,NULL,23.1,NULL,NULL,NULL,NULL,NULL
82564,26/10/2008,0000,NULL,38.7,NULL,10.8,9.4,31.94,49.75,0.9
82564,26/10/2008,1200,0,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,27/10/2008,0000,NULL,36.3,NULL,7.5,9.5,27.82,70.75,1.066667
82564,27/10/2008,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,28/10/2008,0000,NULL,37.2,NULL,9.2,4.4,29.56,69.75,1.3
82564,28/10/2008,1200,20.4,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,29/10/2008,0000,NULL,35.9,NULL,7.9,5.4,29.88,68.5,0.866667
82564,29/10/2008,1200,0,NULL,24.1,NULL,NULL,NULL,NULL,NULL
82564,30/10/2008,0000,NULL,38.3,NULL,8.8,5.6,30.74,62.5,0.8
82564,30/10/2008,1200,0,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,31/10/2008,0000,NULL,38.1,NULL,5.8,6.5,30.26,65.25,1.066667
82564,31/10/2008,1200,0,NULL,23.3,NULL,NULL,NULL,NULL,NULL
82564,01/11/2008,0000,NULL,37.3,NULL,4.4,5.6,27.7,72.75,1.166667
82564,01/11/2008,1200,0,NULL,23.3,NULL,NULL,NULL,NULL,NULL
82564,02/11/2008,0000,NULL,38.7,NULL,5.2,9.4,30.26,65.5,0.9
82564,02/11/2008,1200,3.4,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,03/11/2008,0000,NULL,37.3,NULL,7.4,6.9,29.3,71.25,1.633333
82564,03/11/2008,1200,0,NULL,23.9,NULL,NULL,NULL,NULL,NULL
82564,04/11/2008,0000,NULL,35,NULL,7.3,5,28.36,73.25,1.466667
82564,04/11/2008,1200,0,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,05/11/2008,0000,NULL,36.7,NULL,8.1,4.7,28.62,70,0.766667
82564,05/11/2008,1200,0.6,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,06/11/2008,0000,NULL,35.6,NULL,4.9,5.2,28.08,71.5,0.733333
82564,06/11/2008,1200,0,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,07/11/2008,0000,NULL,36.1,NULL,7,4.1,27.34,74.25,0.7
82564,07/11/2008,1200,0,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,08/11/2008,0000,NULL,35.7,NULL,7.9,4,28.72,69.75,0.533333
82564,08/11/2008,1200,8.8,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,09/11/2008,0000,NULL,34.9,NULL,4.4,4.6,27.58,77.75,0.533333
82564,09/11/2008,1200,0,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,10/11/2008,0000,NULL,36.8,NULL,6.9,3,28.32,73.75,0.366667
82564,10/11/2008,1200,12.4,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,11/11/2008,0000,NULL,37.4,NULL,8,4.3,29.52,69.75,1.2
82564,11/11/2008,1200,0,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,12/11/2008,0000,NULL,37.2,NULL,10.6,5.6,30.36,64.25,0.766667
82564,12/11/2008,1200,0,NULL,23.4,NULL,NULL,NULL,NULL,NULL
82564,13/11/2008,0000,NULL,36.7,NULL,5.6,5.8,28.86,65.25,1.066667
82564,13/11/2008,1200,0,NULL,23.7,NULL,NULL,NULL,NULL,NULL
82564,14/11/2008,0000,NULL,35.5,NULL,5.9,4.3,27.98,76.25,0.7
82564,14/11/2008,1200,10.6,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,15/11/2008,0000,NULL,34.6,NULL,4.4,4,26.68,82.25,0.5
82564,15/11/2008,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,16/11/2008,0000,NULL,35.7,NULL,4.5,2.1,28.96,74.5,1.433333
82564,16/11/2008,1200,20.4,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,17/11/2008,0000,NULL,36.6,NULL,7.1,4.4,29.58,66.25,0.866667
82564,17/11/2008,1200,0,NULL,23.7,NULL,NULL,NULL,NULL,NULL
82564,18/11/2008,0000,NULL,36,NULL,8,5,29.56,69.75,0.833333
82564,18/11/2008,1200,0,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,19/11/2008,0000,NULL,36.4,NULL,5.5,4.4,28.3,78.75,0.933333
82564,19/11/2008,1200,0,NULL,23.7,NULL,NULL,NULL,NULL,NULL
82564,20/11/2008,0000,NULL,33.9,NULL,1.1,4.2,26.66,84,1.233333
82564,20/11/2008,1200,0,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,21/11/2008,0000,NULL,35.8,NULL,7.7,2.7,28.74,73,1
82564,21/11/2008,1200,5.4,NULL,20.7,NULL,NULL,NULL,NULL,NULL
82564,22/11/2008,0000,NULL,37.1,NULL,9.4,4.8,30.02,67.25,1.2
82564,22/11/2008,1200,0,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,23/11/2008,0000,NULL,33.8,NULL,0.3,5.4,27.96,85,0.966667
82564,23/11/2008,1200,0,NULL,23.9,NULL,NULL,NULL,NULL,NULL
82564,24/11/2008,0000,NULL,29.6,NULL,0,2.1,24.9,91.75,1.1
82564,24/11/2008,1200,9.9,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,25/11/2008,0000,NULL,34.6,NULL,3.3,1.1,28.08,78.25,0.966667
82564,25/11/2008,1200,11.3,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,26/11/2008,0000,NULL,35.8,NULL,7.9,3.8,28.72,76.5,1.1
82564,26/11/2008,1200,0,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,27/11/2008,0000,NULL,36.1,NULL,5,4,27.34,81.25,1.5
82564,27/11/2008,1200,0.1,NULL,22.6,NULL,NULL,NULL,NULL,NULL
82564,28/11/2008,0000,NULL,34.8,NULL,4,3.5,27.48,81.75,0.366667
82564,28/11/2008,1200,14.4,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,29/11/2008,0000,NULL,35.1,NULL,9.8,5.9,28.08,75,0.7
82564,29/11/2008,1200,14.6,NULL,20.6,NULL,NULL,NULL,NULL,NULL
82564,30/11/2008,0000,NULL,36,NULL,8.4,6.5,29.12,69.75,1.366667
82564,30/11/2008,1200,0,NULL,22.6,NULL,NULL,NULL,NULL,NULL
82564,01/12/2008,0000,NULL,35.8,NULL,4.6,3.8,28.92,76.75,0.3
82564,01/12/2008,1200,0.3,NULL,22.8,NULL,NULL,NULL,NULL,NULL
82564,02/12/2008,0000,NULL,33.3,NULL,0.8,3.6,26.5,82.75,1.433333
82564,02/12/2008,1200,0,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,03/12/2008,0000,NULL,33.4,NULL,4.2,2.5,27.18,76.75,0.866667
82564,03/12/2008,1200,0,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,04/12/2008,0000,NULL,35.6,NULL,5,3.2,28.2,74.5,1.3
82564,04/12/2008,1200,0,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,05/12/2008,0000,NULL,34.3,NULL,6.1,3.5,26.28,82.75,1.033333
82564,05/12/2008,1200,9.4,NULL,20.2,NULL,NULL,NULL,NULL,NULL
82564,06/12/2008,0000,NULL,34.8,NULL,8.3,2.5,26.42,82,1.2
82564,06/12/2008,1200,0,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,07/12/2008,0000,NULL,35.7,NULL,10.6,3.3,28.6,76.5,0.733333
82564,07/12/2008,1200,29.9,NULL,21.3,NULL,NULL,NULL,NULL,NULL
82564,08/12/2008,0000,NULL,35.7,NULL,8.2,4.1,28.72,75.25,0.866667
82564,08/12/2008,1200,0,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,09/12/2008,0000,NULL,35.9,NULL,7,3,29.04,73.5,0.833333
82564,09/12/2008,1200,0,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,10/12/2008,0000,NULL,35,NULL,5.3,3.9,28.4,72.5,1.633333
82564,10/12/2008,1200,0,NULL,22.8,NULL,NULL,NULL,NULL,NULL
82564,11/12/2008,0000,NULL,32,NULL,7.1,4,26.92,81.5,0.8
82564,11/12/2008,1200,0.2,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,12/12/2008,0000,NULL,30.2,NULL,7.7,3.1,24.48,88,1.333333
82564,12/12/2008,1200,23.7,NULL,20.4,NULL,NULL,NULL,NULL,NULL
82564,13/12/2008,0000,NULL,32.6,NULL,6.6,2.4,26.4,81.25,0.6
82564,13/12/2008,1200,40.1,NULL,20.4,NULL,NULL,NULL,NULL,NULL
82564,14/12/2008,0000,NULL,36.2,NULL,7.3,3.4,28.44,71.75,1.133333
82564,14/12/2008,1200,0,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,15/12/2008,0000,NULL,NULL,NULL,5.3,8.2,NULL,84.25,1.433333
82564,15/12/2008,1200,12.6,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,16/12/2008,0000,NULL,NULL,NULL,0.5,2.3,NULL,91.75,0.733333
82564,16/12/2008,1200,65.6,NULL,19.7,NULL,NULL,NULL,NULL,NULL
82564,17/12/2008,0000,NULL,NULL,NULL,7.2,1,NULL,83.25,0.433333
82564,17/12/2008,1200,0,NULL,20.1,NULL,NULL,NULL,NULL,NULL
82564,18/12/2008,0000,NULL,NULL,NULL,7.4,2.9,NULL,84,1.6
82564,18/12/2008,1200,40,NULL,20.2,NULL,NULL,NULL,NULL,NULL
82564,19/12/2008,0000,NULL,NULL,NULL,5,1.8,NULL,84,0.966667
82564,19/12/2008,1200,0,NULL,20.8,NULL,NULL,NULL,NULL,NULL
82564,20/12/2008,0000,NULL,NULL,NULL,0.4,2.1,NULL,95.25,0.333333
82564,20/12/2008,1200,64.2,NULL,19.2,NULL,NULL,NULL,NULL,NULL
82564,21/12/2008,0000,NULL,NULL,NULL,7,0.9,NULL,77.5,0.866667
82564,21/12/2008,1200,0,NULL,19.6,NULL,NULL,NULL,NULL,NULL
82564,22/12/2008,0000,NULL,NULL,NULL,7.9,3.6,NULL,76,1.333333
82564,22/12/2008,1200,0,NULL,21.2,NULL,NULL,NULL,NULL,NULL
82564,23/12/2008,0000,NULL,NULL,NULL,5.2,3.6,NULL,85,0.666667
82564,23/12/2008,1200,0,NULL,21.6,NULL,NULL,NULL,NULL,NULL
82564,24/12/2008,0000,NULL,NULL,NULL,4,3.3,NULL,86,1.333333
82564,24/12/2008,1200,1,NULL,20.5,NULL,NULL,NULL,NULL,NULL
82564,25/12/2008,0000,NULL,NULL,NULL,1.6,2.1,NULL,93.5,0.633333
82564,25/12/2008,1200,0,NULL,21.2,NULL,NULL,NULL,NULL,NULL
82564,26/12/2008,0000,NULL,NULL,NULL,4.6,1.2,NULL,82.75,1.033333
82564,26/12/2008,1200,31.6,NULL,21.2,NULL,NULL,NULL,NULL,NULL
82564,27/12/2008,0000,NULL,NULL,NULL,7.8,2.3,NULL,84.25,0.633333
82564,27/12/2008,1200,0,NULL,20.5,NULL,NULL,NULL,NULL,NULL
82564,28/12/2008,0000,NULL,NULL,NULL,10.1,2.9,NULL,78.75,0.433333
82564,28/12/2008,1200,0.1,NULL,20.2,NULL,NULL,NULL,NULL,NULL
82564,29/12/2008,0000,NULL,NULL,NULL,7.5,3.7,NULL,75.75,0.866667
82564,29/12/2008,1200,0,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,30/12/2008,0000,NULL,NULL,NULL,4.5,4,NULL,85,1.066667
82564,30/12/2008,1200,0,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,31/12/2008,0000,NULL,NULL,NULL,8.1,2,NULL,75.75,1.3
82564,31/12/2008,1200,14.1,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,01/01/2009,0000,NULL,NULL,NULL,5.6,3.6,NULL,79.75,0.966667
82564,01/01/2009,1200,0,NULL,23.1,NULL,NULL,NULL,NULL,NULL
82564,02/01/2009,0000,NULL,NULL,NULL,3.1,3.2,NULL,84,1.066667
82564,02/01/2009,1200,1.2,NULL,20.4,NULL,NULL,NULL,NULL,NULL
82564,03/01/2009,0000,NULL,NULL,NULL,4.1,2.6,NULL,82.25,0.7
82564,03/01/2009,1200,0,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,04/01/2009,0000,NULL,NULL,NULL,8.9,3,NULL,79,1.066667
82564,04/01/2009,1200,0.3,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,05/01/2009,0000,NULL,NULL,NULL,6,4.2,NULL,74.5,0.633333
82564,05/01/2009,1200,0,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,06/01/2009,0000,NULL,NULL,NULL,6.6,3.8,NULL,75.25,1.466667
82564,06/01/2009,1200,0.8,NULL,23.1,NULL,NULL,NULL,NULL,NULL
82564,07/01/2009,0000,NULL,NULL,NULL,1.5,1.6,NULL,85,0.466667
82564,07/01/2009,1200,43.8,NULL,20,NULL,NULL,NULL,NULL,NULL
82564,08/01/2009,0000,NULL,NULL,NULL,10.7,0.4,NULL,79.5,1.133333
82564,08/01/2009,1200,1.4,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,09/01/2009,0000,NULL,NULL,NULL,10.1,3.4,NULL,72.5,0.933333
82564,09/01/2009,1200,0,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,10/01/2009,0000,NULL,NULL,NULL,9.2,4.1,NULL,76.25,0.933333
82564,10/01/2009,1200,0,NULL,20.6,NULL,NULL,NULL,NULL,NULL
82564,11/01/2009,0000,NULL,NULL,NULL,7,3.9,NULL,90.75,1.9
82564,11/01/2009,1200,0,NULL,21.2,NULL,NULL,NULL,NULL,NULL
82564,12/01/2009,0000,NULL,NULL,NULL,4.1,2,NULL,87,0.1
82564,12/01/2009,1200,27.9,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,13/01/2009,0000,NULL,NULL,NULL,9.6,1.7,NULL,77,1.6
82564,13/01/2009,1200,1.4,NULL,21.3,NULL,NULL,NULL,NULL,NULL
82564,14/01/2009,0000,NULL,NULL,NULL,7.7,3.6,NULL,74.75,1.133333
82564,14/01/2009,1200,4.8,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,15/01/2009,0000,NULL,NULL,NULL,10.5,3.6,NULL,77.5,1.3
82564,15/01/2009,1200,0,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,16/01/2009,0000,NULL,NULL,NULL,8,4.1,NULL,84,0.533333
82564,16/01/2009,1200,0,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,17/01/2009,0000,NULL,NULL,NULL,3.8,1.9,NULL,88,0.333333
82564,17/01/2009,1200,27.6,NULL,21.3,NULL,NULL,NULL,NULL,NULL
82564,18/01/2009,0000,NULL,NULL,NULL,7.7,1.5,NULL,79.25,1.033333
82564,18/01/2009,1200,0.6,NULL,21.3,NULL,NULL,NULL,NULL,NULL
82564,19/01/2009,0000,NULL,NULL,NULL,4.9,3.3,NULL,84.25,0.8
82564,19/01/2009,1200,0,NULL,21.3,NULL,NULL,NULL,NULL,NULL
82564,20/01/2009,0000,NULL,NULL,NULL,7.9,2.3,NULL,88.5,1.066667
82564,20/01/2009,1200,10,NULL,21.2,NULL,NULL,NULL,NULL,NULL
82564,21/01/2009,0000,NULL,NULL,NULL,2.4,2.5,NULL,87,0.8
82564,21/01/2009,1200,16,NULL,20.2,NULL,NULL,NULL,NULL,NULL
82564,22/01/2009,0000,NULL,NULL,NULL,9.6,1.7,NULL,87,0.866667
82564,22/01/2009,1200,0.6,NULL,20.2,NULL,NULL,NULL,NULL,NULL
82564,23/01/2009,0000,NULL,NULL,NULL,5,2.5,NULL,82.75,0.766667
82564,23/01/2009,1200,21.1,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,24/01/2009,0000,NULL,NULL,NULL,8.6,2.8,NULL,83.5,0.266667
82564,24/01/2009,1200,0,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,25/01/2009,0000,NULL,NULL,NULL,8,5,NULL,88,1.266667
82564,25/01/2009,1200,11.1,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,26/01/2009,0000,NULL,NULL,NULL,5.1,0.4,NULL,92,0.766667
82564,26/01/2009,1200,32.4,NULL,20.4,NULL,NULL,NULL,NULL,NULL
82564,27/01/2009,0000,NULL,NULL,NULL,8.5,1.5,NULL,80.5,0.4
82564,27/01/2009,1200,19.2,NULL,21.3,NULL,NULL,NULL,NULL,NULL
82564,28/01/2009,0000,NULL,NULL,NULL,9.1,3.4,NULL,79,0.666667
82564,28/01/2009,1200,0,NULL,21.3,NULL,NULL,NULL,NULL,NULL
82564,29/01/2009,0000,NULL,NULL,NULL,10.3,3.4,NULL,74.5,0.9
82564,29/01/2009,1200,0,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,30/01/2009,0000,NULL,NULL,NULL,NULL,4,NULL,82.5,0.866667
82564,30/01/2009,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,31/01/2009,0000,NULL,NULL,NULL,NULL,2.2,NULL,85.25,0.766667
82564,31/01/2009,1200,0,NULL,20.2,NULL,NULL,NULL,NULL,NULL
82564,01/02/2009,0000,NULL,NULL,NULL,NULL,2.1,NULL,80.75,0.866667
82564,01/02/2009,1200,8.8,NULL,21.2,NULL,NULL,NULL,NULL,NULL
82564,02/02/2009,0000,NULL,NULL,NULL,NULL,3.6,NULL,80.5,0.866667
82564,02/02/2009,1200,0,NULL,21.3,NULL,NULL,NULL,NULL,NULL
82564,03/02/2009,0000,NULL,NULL,NULL,NULL,2.9,NULL,87,0.433333
82564,03/02/2009,1200,10.8,NULL,20.1,NULL,NULL,NULL,NULL,NULL
82564,04/02/2009,0000,NULL,NULL,NULL,NULL,1.8,NULL,80.75,1.066667
82564,04/02/2009,1200,22.9,NULL,20.2,NULL,NULL,NULL,NULL,NULL
82564,05/02/2009,0000,NULL,NULL,NULL,NULL,3.4,NULL,77,1.033333
82564,05/02/2009,1200,0.1,NULL,20.4,NULL,NULL,NULL,NULL,NULL
82564,06/02/2009,0000,NULL,NULL,NULL,NULL,4,NULL,84.5,1
82564,06/02/2009,1200,0,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,07/02/2009,0000,NULL,NULL,NULL,NULL,2.6,NULL,89.25,0.666667
82564,07/02/2009,1200,2.9,NULL,21.3,NULL,NULL,NULL,NULL,NULL
82564,08/02/2009,0000,NULL,NULL,NULL,NULL,1.4,NULL,81.5,1.033333
82564,08/02/2009,1200,3.4,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,09/02/2009,0000,NULL,NULL,NULL,NULL,3.6,NULL,70.75,0.4
82564,09/02/2009,1200,0,NULL,21.4,NULL,NULL,NULL,NULL,NULL
